"","Label","LarvalID","CollectionEvent","RackNo","Species","LarvaePhoto","LarvaEthanolLength","LarvaLength","KnownAge","CollectedBy","LarvalRecords.Comments","Calculated.Age","Delta13C","Delta15N","CNRatio","BodyWeight","SourceLarvae","LarvalRecords.CreatedDate","PlateID","Row","Column","NestID","LarvalOtoliths.LarvaID","OtolithCount","Otolith1Length","Otolith1Width","Otolith1Photo","PatsLength","Ratio1","Otolith1Rings","Otolith2Length","Otolith2Width","Otolith2Photo","Ratio2","Otolith2Rings","AblationSlide","AblationSlideColumn","AblationSlideRow","AblationCentralityScore","Mean.Otolith.Length.is.in.Millimetres.for.comparison.with.Adults","LarvalOtoliths.Comments","MeanDailyIncrements","LarvalOtoliths.CreatedDate","OLEstimateAge","Larva.Collection.ID","Set.Date","Net","Set.Time","Set.Flow.Rotor.Count","Set.30.Seconds.Count","Set.Rotor.Delta","Water.Temperature.on.Set","Water.Temperature.on.Pull","Pull.Time","Pull.Flow.Rotor.Count","Pull.30.sec.Rotor.Count","Pull.Rotor.Delta","Larva.Collection.Comments","Examined","Larvae.Found","Cod.Confirmed","Larvae.Comments","Weather","cSettime","cPulltime","Soak.Time","Pull.Date","Larva.Collection.Source","Depth..m.","Total.Rotor.Delta","Delta.per.Hour","Average.set.and.pull.30.sec.delta","Av.rotor.if.over.whole.soak.time","Maccullochella.larvae","Perca.larvae","Cyprinus.larvae","Other.species","Location","SoakHours","OrigTotalRotor","YearOnly","Day.of.Year","Larva.Collection.CreatedDate","SiteName","ACFlowAndWQ.ID","Datetime","ACFlowAndWQ.Station","Discharge..Ml.Day..Mean","WaterTemp.DegC..Mean","pH.Instantaneous","Turbidity..NTU..Mean","DO....saturation..Instantaneous","Sites.ID","RiverName","RiverSystemPart","Segment","Site.Name","Latitude","Longitude","GPS.Coordinates","new.Latitude","new.Longitude","X","Y.x","Elevation..m..from.DEM","Distance.from.source..m.","Distance.to.Angle.Crossing..m.","Distance_old","Sites.Source","AKA","Type","Slope","Width","Depth","Description","Fishing.Access","Seg","Field0","OtoPart","Li","B","Na","Mg","Mg.1","Al","Si","K","Ca","Sc","Ti","V","Cr","Mn","Fe","Ni","Cu","Zn","Ga","Rb","Sr","Sr.1","Y.y","Ag","Sb","Ba","Ba.1","La","Ce","Nd","Er","Pb","ageOL","hatchdoy","incTime","spawn","nestdist","cladeNo.x","cladeNo.y","clade"
"172","K2013117-190",190,793,"A6","M. peelii","C:\DBImages\Larva\190.jpg",11.097,11.5098084,NA,"Alan Couch","",NA,-24.27,17.34,3.17,0.93,"Wild caught Murrumbidgee","10-Feb-14","2013A","A",6,NA,190,2,240,170,"C:\DBImages\O1\O1_0190.jpg",230,1.41,NA,235,190,"C:\DBImages\O2\O2C_0043.jpg",1.24,NA,"C",8,"D",4,0.2375,"",NA,"10-Feb-14",13.2,793,"07-Nov-13","Drift net 4","00-Jan-00",39232,39485,253,21.2,21.3,"00-Jan-00",87005,87080,75,"do I add a mill?",TRUE,TRUE,TRUE,"larvae in ethanol","","7/11/2013 15:29","8/11/2013 9:02","17:33","08-Nov-13","",NA,47848,2814.588235,164,345384,1,NA,NA,NA,"",17.55,NA,2013,311,"12-Nov-13","Kambah Pool",965,"07-Nov-13","Angle Crossing",209.326,19.42,7.312,5.465,95.178,4,"Murrumbidgee",NA,NA,"Kambah Pool",-35.400567,149.014594,"S35°24’02.04”, E149°00’52.54”",-35.40037893,149.0147227,682959.2849,6080670.471,554,229890,28825,29854,"M2G Project Information Document","Kambah","Sample",0.23,37,7,"Low gradient, confined valley",9,29,"Angle Crossing","E2",0.0623573419642857,2.05185460646429,4950.10152110714,29.8965207460714,26.5526871771429,2.88834288317857,4926.47974863929,1253.74788285357,397894.685421429,0.219541435607143,0.379109587607143,0.204561250357143,2.39664236303571,1.90465991328571,160.4035072925,0.452596218535714,0.465426984964286,0.566577024071429,1.430857368,0.725728505857143,2723.67045553571,2727.19838185714,0.00927686257142857,0.0235262455357143,0.0151877249285714,64.6736281310714,63.1577280914286,0.00687662914285714,0.0106855005357143,0.0216669744642857,0.00728384785714286,0.0276655425714286,13.20454,297.79546,7.71686,290.0786,22614.25546,3,3,"hK1"
"173","K2013117-190",190,793,"A6","M. peelii","C:\DBImages\Larva\190.jpg",11.097,11.5098084,NA,"Alan Couch","",NA,-24.27,17.34,3.17,0.93,"Wild caught Murrumbidgee","10-Feb-14","2013A","A",6,NA,190,2,240,170,"C:\DBImages\O1\O1_0190.jpg",230,1.41,NA,235,190,"C:\DBImages\O2\O2C_0043.jpg",1.24,NA,"C",8,"D",4,0.2375,"",NA,"10-Feb-14",13.2,793,"07-Nov-13","Drift net 4","00-Jan-00",39232,39485,253,21.2,21.3,"00-Jan-00",87005,87080,75,"do I add a mill?",TRUE,TRUE,TRUE,"larvae in ethanol","","7/11/2013 15:29","8/11/2013 9:02","17:33","08-Nov-13","",NA,47848,2814.588235,164,345384,1,NA,NA,NA,"",17.55,NA,2013,311,"12-Nov-13","Kambah Pool",965,"07-Nov-13","Angle Crossing",209.326,19.42,7.312,5.465,95.178,4,"Murrumbidgee",NA,NA,"Kambah Pool",-35.400567,149.014594,"S35°24’02.04”, E149°00’52.54”",-35.40037893,149.0147227,682959.2849,6080670.471,554,229890,28825,29854,"M2G Project Information Document","Kambah","Sample",0.23,37,7,"Low gradient, confined valley",9,29,"Angle Crossing","Core",0.0453932787073171,2.37969037146341,4920.05951641463,73.0503904602439,71.569338742439,2.53477225997561,4232.9034108439,1268.80307400732,400111.180785366,0.200839832146341,0.45562324102439,0.120700822560976,1.85173914185366,80.7690583651951,122.505600755854,0.477206053219512,0.513590357292683,0.668776623902439,0.817843110682927,0.824681954146341,1116.99467280976,1086.88540842439,0.00563676173170732,0.0113079583658537,0.0141335174390244,11.491935100878,10.9588979963415,0.00161587541463415,0.00604683263414634,0.0187696071707317,0,0.0181716695853659,13.20454,297.79546,7.71686,290.0786,22614.25546,3,3,"hK1"
"174","K2013117-190",190,793,"A6","M. peelii","C:\DBImages\Larva\190.jpg",11.097,11.5098084,NA,"Alan Couch","",NA,-24.27,17.34,3.17,0.93,"Wild caught Murrumbidgee","10-Feb-14","2013A","A",6,NA,190,2,240,170,"C:\DBImages\O1\O1_0190.jpg",230,1.41,NA,235,190,"C:\DBImages\O2\O2C_0043.jpg",1.24,NA,"C",8,"D",4,0.2375,"",NA,"10-Feb-14",13.2,793,"07-Nov-13","Drift net 4","00-Jan-00",39232,39485,253,21.2,21.3,"00-Jan-00",87005,87080,75,"do I add a mill?",TRUE,TRUE,TRUE,"larvae in ethanol","","7/11/2013 15:29","8/11/2013 9:02","17:33","08-Nov-13","",NA,47848,2814.588235,164,345384,1,NA,NA,NA,"",17.55,NA,2013,311,"12-Nov-13","Kambah Pool",965,"07-Nov-13","Angle Crossing",209.326,19.42,7.312,5.465,95.178,4,"Murrumbidgee",NA,NA,"Kambah Pool",-35.400567,149.014594,"S35°24’02.04”, E149°00’52.54”",-35.40037893,149.0147227,682959.2849,6080670.471,554,229890,28825,29854,"M2G Project Information Document","Kambah","Sample",0.23,37,7,"Low gradient, confined valley",9,29,"Angle Crossing","E1",0.0516940566071429,3.27067415092857,3904.68309871429,38.3376838810714,36.9560676557143,0.837200872821429,2426.40308123214,953.381339685714,404906.496003571,0.130351422821429,0.279875965392857,0.0666197058571429,1.21408634467857,1.17086068089286,101.143101346071,0.382447009857143,0.291290678392857,0.360989322642857,0.507348902821429,0.546555873214286,2706.50338571429,2680.40386785714,0.00282697003571429,0.0108792711071429,0.00960817989285714,65.4979079475,65.8555124110714,0.00283395389285714,0.00319780164285714,0.0252533600714286,0.00587478535714286,0.0147376089642857,13.20454,297.79546,7.71686,290.0786,22614.25546,3,3,"hK1"
"175","K2013118-200",200,798,"B9","M. peelii","C:\DBImages\Larva\200.tif",10.932,11.3386704,NA,"Alan Couch","",NA,-24.26,17.37,3.18,0.85,"Wild caught Murrumbidgee","10-Feb-14","2013A","B",9,NA,200,2,280,220,"C:\DBImages\O1\O1_0200.jpg",280,1.27,9,290,200,"C:\DBImages\O2\O2D_0005.jpg",1.45,9,"D",5,"A",NA,0.285,"",9,"10-Feb-14",16.73,798,"08-Nov-13","Drift net 1","00-Jan-00",202355,202702,347,21.9,21.1,"00-Jan-00",297123,297204,81,"?",TRUE,TRUE,TRUE,"","","8/11/2013 16:50","9/11/2013 8:37","15:47","09-Nov-13","",NA,94849,6323.266667,214,405316,3,NA,NA,NA,"",15.78333333,NA,2013,312,"12-Nov-13","Kambah Pool",966,"08-Nov-13","Angle Crossing",225.466,19.604,7.194,5.415,94.333,4,"Murrumbidgee",NA,NA,"Kambah Pool",-35.400567,149.014594,"S35°24’02.04”, E149°00’52.54”",-35.40037893,149.0147227,682959.2849,6080670.471,554,229890,28825,29854,"M2G Project Information Document","Kambah","Sample",0.23,37,7,"Low gradient, confined valley",9,29,"Angle Crossing","Core",0.180664422756098,3.46586008831707,4994.97024039024,62.65954024,60.1294641646341,0.736419690146341,527.372331072659,1168.47971357561,417181.768709756,0.0749680012926829,0.166512326658537,0.0296045716341463,0.522156814658537,20.2208775973659,105.473797927073,0.269673640170732,0.328968066414634,0.269893051585366,0.227697549609756,0.644638379097561,1432.23229887805,1460.12231365854,0.00426028595121951,0.00562730370731707,0.000369412097560976,18.8119656709756,17.7524345317073,0.000156977682926829,0.00332784197560976,0.0137344155853659,0.00400110014634146,0.00859225558536585,16.73417,295.26583,7.594132,287.671698,19081.09583,3,3,"hK1"
"176","K2013118-200",200,798,"B9","M. peelii","C:\DBImages\Larva\200.tif",10.932,11.3386704,NA,"Alan Couch","",NA,-24.26,17.37,3.18,0.85,"Wild caught Murrumbidgee","10-Feb-14","2013A","B",9,NA,200,2,280,220,"C:\DBImages\O1\O1_0200.jpg",280,1.27,9,290,200,"C:\DBImages\O2\O2D_0005.jpg",1.45,9,"D",5,"A",NA,0.285,"",9,"10-Feb-14",16.73,798,"08-Nov-13","Drift net 1","00-Jan-00",202355,202702,347,21.9,21.1,"00-Jan-00",297123,297204,81,"?",TRUE,TRUE,TRUE,"","","8/11/2013 16:50","9/11/2013 8:37","15:47","09-Nov-13","",NA,94849,6323.266667,214,405316,3,NA,NA,NA,"",15.78333333,NA,2013,312,"12-Nov-13","Kambah Pool",966,"08-Nov-13","Angle Crossing",225.466,19.604,7.194,5.415,94.333,4,"Murrumbidgee",NA,NA,"Kambah Pool",-35.400567,149.014594,"S35°24’02.04”, E149°00’52.54”",-35.40037893,149.0147227,682959.2849,6080670.471,554,229890,28825,29854,"M2G Project Information Document","Kambah","Sample",0.23,37,7,"Low gradient, confined valley",9,29,"Angle Crossing","E2",0.188920072074074,2.11651258703704,5226.47424366667,33.2487707762963,31.4227101292593,0.796636689333333,838.799635211852,1228.08914268148,400967.914603704,0.0652989314074074,0.184486273444444,0.0376308651851852,0.467641144,0.474626020666667,107.324165811852,0.346737102148148,0.383362930444444,0.218589818296296,0.215360084,0.580612196925926,2720.71049488889,2810.80299622222,0.00510686959259259,0.00167318625925926,0.000764483555555555,63.3690111655556,66.8585654596296,0.00213884492592593,0.00228080766666667,0.0117728331481481,0.00731397192592593,0.00268607177777778,16.73417,295.26583,7.594132,287.671698,19081.09583,3,3,"hK1"
"177","K2013118-200",200,798,"B9","M. peelii","C:\DBImages\Larva\200.tif",10.932,11.3386704,NA,"Alan Couch","",NA,-24.26,17.37,3.18,0.85,"Wild caught Murrumbidgee","10-Feb-14","2013A","B",9,NA,200,2,280,220,"C:\DBImages\O1\O1_0200.jpg",280,1.27,9,290,200,"C:\DBImages\O2\O2D_0005.jpg",1.45,9,"D",5,"A",NA,0.285,"",9,"10-Feb-14",16.73,798,"08-Nov-13","Drift net 1","00-Jan-00",202355,202702,347,21.9,21.1,"00-Jan-00",297123,297204,81,"?",TRUE,TRUE,TRUE,"","","8/11/2013 16:50","9/11/2013 8:37","15:47","09-Nov-13","",NA,94849,6323.266667,214,405316,3,NA,NA,NA,"",15.78333333,NA,2013,312,"12-Nov-13","Kambah Pool",966,"08-Nov-13","Angle Crossing",225.466,19.604,7.194,5.415,94.333,4,"Murrumbidgee",NA,NA,"Kambah Pool",-35.400567,149.014594,"S35°24’02.04”, E149°00’52.54”",-35.40037893,149.0147227,682959.2849,6080670.471,554,229890,28825,29854,"M2G Project Information Document","Kambah","Sample",0.23,37,7,"Low gradient, confined valley",9,29,"Angle Crossing","0",0.0909073748,2.8098329818,4602.8380588,40.14480545,36.28009665,0.684827193,1167.966173356,1169.7462696,385770.848,0.088498643,0.182165381,0.0241181902,0.1770999116,0.7141487646,95.00062418,0.2935446396,0.2676122438,0.0990847322,0.1534779496,0.4963490222,1880.7966852,1760.3070022,0.001406819,0.0072969676,0.0096509826,25.433478828,27.39036601,0.0013744744,0.0053304396,0.00629727,0.0040567282,0.0094847608,16.73417,295.26583,7.594132,287.671698,19081.09583,3,3,"hK1"
"178","K2013118-200",200,798,"B9","M. peelii","C:\DBImages\Larva\200.tif",10.932,11.3386704,NA,"Alan Couch","",NA,-24.26,17.37,3.18,0.85,"Wild caught Murrumbidgee","10-Feb-14","2013A","B",9,NA,200,2,280,220,"C:\DBImages\O1\O1_0200.jpg",280,1.27,9,290,200,"C:\DBImages\O2\O2D_0005.jpg",1.45,9,"D",5,"A",NA,0.285,"",9,"10-Feb-14",16.73,798,"08-Nov-13","Drift net 1","00-Jan-00",202355,202702,347,21.9,21.1,"00-Jan-00",297123,297204,81,"?",TRUE,TRUE,TRUE,"","","8/11/2013 16:50","9/11/2013 8:37","15:47","09-Nov-13","",NA,94849,6323.266667,214,405316,3,NA,NA,NA,"",15.78333333,NA,2013,312,"12-Nov-13","Kambah Pool",966,"08-Nov-13","Angle Crossing",225.466,19.604,7.194,5.415,94.333,4,"Murrumbidgee",NA,NA,"Kambah Pool",-35.400567,149.014594,"S35°24’02.04”, E149°00’52.54”",-35.40037893,149.0147227,682959.2849,6080670.471,554,229890,28825,29854,"M2G Project Information Document","Kambah","Sample",0.23,37,7,"Low gradient, confined valley",9,29,"Angle Crossing","E1",0.111350924214286,4.83154192907143,4439.41269064286,31.8094650117857,29.5343031225,0.712357572214286,487.177140805357,1092.70080772857,397850.265932143,0.0315331878928571,0.120970048214286,0.0270578088214286,0.28286717325,0.347698680035714,99.0888877032143,0.270911121928571,0.269816663714286,0.163629381464286,0.232405924785714,0.618972980464286,2624.86561914286,2626.48811328571,0.00396311710714286,0.00370735671428571,0.00121660407142857,66.6666950042857,65.9399496482143,0.00201950035714286,0.003831129,0.00900417935714286,0.00700608214285714,0.00677978171428571,16.73417,295.26583,7.594132,287.671698,19081.09583,3,3,"hK1"
"179","K2013118-201",201,798,"B8","M. peelii","C:\DBImages\Larva\201.tif",10.517,10.9082324,NA,"Alan Couch","",NA,-24.43,17.49,3.21,0.73,"Wild caught Murrumbidgee","10-Feb-14","2013A","B",8,NA,201,2,260,210,"C:\DBImages\O1\O1_0201.jpg",260,1.24,10,260,200,"C:\DBImages\O2\O2D_0006.jpg",1.3,9,"D",6,"A",NA,0.26,"",9.5,"10-Feb-14",14.88,798,"08-Nov-13","Drift net 1","00-Jan-00",202355,202702,347,21.9,21.1,"00-Jan-00",297123,297204,81,"?",TRUE,TRUE,TRUE,"","","8/11/2013 16:50","9/11/2013 8:37","15:47","09-Nov-13","",NA,94849,6323.266667,214,405316,3,NA,NA,NA,"",15.78333333,NA,2013,312,"12-Nov-13","Kambah Pool",966,"08-Nov-13","Angle Crossing",225.466,19.604,7.194,5.415,94.333,4,"Murrumbidgee",NA,NA,"Kambah Pool",-35.400567,149.014594,"S35°24’02.04”, E149°00’52.54”",-35.40037893,149.0147227,682959.2849,6080670.471,554,229890,28825,29854,"M2G Project Information Document","Kambah","Sample",0.23,37,7,"Low gradient, confined valley",9,29,"Angle Crossing","Core",0.119961511088235,3.30677787588235,4891.40016147059,47.2828014852941,45.4595567344118,0.870423866264706,672.703288549118,1287.95316061765,399260.021988235,0.0368184103823529,0.116439341088235,0.0295525090294118,0.343200585441176,6.08519329332353,108.313828120294,0.294245929882353,0.213715481970588,0.2940910625,0.203667538705882,0.704461917117647,2008.28421744118,2013.45519026471,0.00292790891176471,0.00365101455882353,4.18483823529412e-05,32.5271536114706,33.1479567923529,0.001173361,0.00557626697058824,0.00786748261764706,0.00561090964705882,0.0117618429411765,14.87647,297.12353,7.594132,289.529398,20940.65353,3,3,"hK1"
"180","K2013118-201",201,798,"B8","M. peelii","C:\DBImages\Larva\201.tif",10.517,10.9082324,NA,"Alan Couch","",NA,-24.43,17.49,3.21,0.73,"Wild caught Murrumbidgee","10-Feb-14","2013A","B",8,NA,201,2,260,210,"C:\DBImages\O1\O1_0201.jpg",260,1.24,10,260,200,"C:\DBImages\O2\O2D_0006.jpg",1.3,9,"D",6,"A",NA,0.26,"",9.5,"10-Feb-14",14.88,798,"08-Nov-13","Drift net 1","00-Jan-00",202355,202702,347,21.9,21.1,"00-Jan-00",297123,297204,81,"?",TRUE,TRUE,TRUE,"","","8/11/2013 16:50","9/11/2013 8:37","15:47","09-Nov-13","",NA,94849,6323.266667,214,405316,3,NA,NA,NA,"",15.78333333,NA,2013,312,"12-Nov-13","Kambah Pool",966,"08-Nov-13","Angle Crossing",225.466,19.604,7.194,5.415,94.333,4,"Murrumbidgee",NA,NA,"Kambah Pool",-35.400567,149.014594,"S35°24’02.04”, E149°00’52.54”",-35.40037893,149.0147227,682959.2849,6080670.471,554,229890,28825,29854,"M2G Project Information Document","Kambah","Sample",0.23,37,7,"Low gradient, confined valley",9,29,"Angle Crossing","0",0.283390215333333,4.45852172466667,4821.511083,37.16873575,34.91671189,0.130657571666667,685.194802253333,1387.764396,413411.476566667,0.00818266733333333,0.207240268333333,0,0.785081639,0.443666452333333,105.045656153333,0.248625828333333,0.106248646,0.353614676,0.137979023666667,0.779549238,2260.300354,2198.86315566667,0.005394425,0,0,49.0834079233333,45.8348582533333,0,0.001372596,0.0105614413333333,0,0.005312521,14.87647,297.12353,7.594132,289.529398,20940.65353,3,3,"hK1"
"181","K2013118-201",201,798,"B8","M. peelii","C:\DBImages\Larva\201.tif",10.517,10.9082324,NA,"Alan Couch","",NA,-24.43,17.49,3.21,0.73,"Wild caught Murrumbidgee","10-Feb-14","2013A","B",8,NA,201,2,260,210,"C:\DBImages\O1\O1_0201.jpg",260,1.24,10,260,200,"C:\DBImages\O2\O2D_0006.jpg",1.3,9,"D",6,"A",NA,0.26,"",9.5,"10-Feb-14",14.88,798,"08-Nov-13","Drift net 1","00-Jan-00",202355,202702,347,21.9,21.1,"00-Jan-00",297123,297204,81,"?",TRUE,TRUE,TRUE,"","","8/11/2013 16:50","9/11/2013 8:37","15:47","09-Nov-13","",NA,94849,6323.266667,214,405316,3,NA,NA,NA,"",15.78333333,NA,2013,312,"12-Nov-13","Kambah Pool",966,"08-Nov-13","Angle Crossing",225.466,19.604,7.194,5.415,94.333,4,"Murrumbidgee",NA,NA,"Kambah Pool",-35.400567,149.014594,"S35°24’02.04”, E149°00’52.54”",-35.40037893,149.0147227,682959.2849,6080670.471,554,229890,28825,29854,"M2G Project Information Document","Kambah","Sample",0.23,37,7,"Low gradient, confined valley",9,29,"Angle Crossing","E2",0.338857942607143,2.13266062157143,4981.87208789286,45.4084883939286,45.3882373946429,0.844876151321429,722.967070667857,1333.57958492857,395895.135171429,0.0294259245,0.0836369996071429,0.0513857835714286,0.547370654821429,3.30153935471429,108.842645706429,0.351495446035714,0.602812518035714,0.4616318905,0.237729206892857,0.768272908607143,2604.34652639286,2688.29791028571,0.00535742096428571,0.01231277375,3.33066071428571e-05,56.2092768385714,55.1173586835714,0.00231178460714286,0.00458837389285714,0.013818139,0.0138392763571429,0.00968592107142857,14.87647,297.12353,7.594132,289.529398,20940.65353,3,3,"hK1"
"182","K2013118-201",201,798,"B8","M. peelii","C:\DBImages\Larva\201.tif",10.517,10.9082324,NA,"Alan Couch","",NA,-24.43,17.49,3.21,0.73,"Wild caught Murrumbidgee","10-Feb-14","2013A","B",8,NA,201,2,260,210,"C:\DBImages\O1\O1_0201.jpg",260,1.24,10,260,200,"C:\DBImages\O2\O2D_0006.jpg",1.3,9,"D",6,"A",NA,0.26,"",9.5,"10-Feb-14",14.88,798,"08-Nov-13","Drift net 1","00-Jan-00",202355,202702,347,21.9,21.1,"00-Jan-00",297123,297204,81,"?",TRUE,TRUE,TRUE,"","","8/11/2013 16:50","9/11/2013 8:37","15:47","09-Nov-13","",NA,94849,6323.266667,214,405316,3,NA,NA,NA,"",15.78333333,NA,2013,312,"12-Nov-13","Kambah Pool",966,"08-Nov-13","Angle Crossing",225.466,19.604,7.194,5.415,94.333,4,"Murrumbidgee",NA,NA,"Kambah Pool",-35.400567,149.014594,"S35°24’02.04”, E149°00’52.54”",-35.40037893,149.0147227,682959.2849,6080670.471,554,229890,28825,29854,"M2G Project Information Document","Kambah","Sample",0.23,37,7,"Low gradient, confined valley",9,29,"Angle Crossing","E1",0.111152635785714,5.39765088457143,4351.73095207143,32.1395489917857,29.74241067,0.910688915857143,516.686588338214,1169.2507206,396917.747328571,0.0363044073214286,0.06871018325,0.0217189318571429,0.504740794357143,0.218312240392857,97.0392544117857,0.210227540464286,0.228373679928571,0.159054726714286,0.119169438285714,0.634590775285714,2670.99505128571,2702.72128139286,0.00381466771428571,0.00436531689285714,0.00236376571428571,62.1054186392857,60.7495609717857,0.00179640935714286,0.00210181892857143,0.00413383760714286,0.00382771296428571,0.00510468439285714,14.87647,297.12353,7.594132,289.529398,20940.65353,3,3,"hK1"
"183","K2013118-202",202,798,"B7","M. peelii","C:\DBImages\Larva\202.tif",10.328,10.7122016,NA,"Alan Couch","",NA,-25.05,13.29,3.23,0.64,"Wild caught Murrumbidgee","10-Feb-14","2013A","B",7,NA,202,2,250,180,"C:\DBImages\O1\O1_0202.jpg",250,1.39,9,250,180,"C:\DBImages\O2\O2D_0007.jpg",1.39,8,"D",7,"A",NA,0.25,"",8.5,"10-Feb-14",14.13,798,"08-Nov-13","Drift net 1","00-Jan-00",202355,202702,347,21.9,21.1,"00-Jan-00",297123,297204,81,"?",TRUE,TRUE,TRUE,"","","8/11/2013 16:50","9/11/2013 8:37","15:47","09-Nov-13","",NA,94849,6323.266667,214,405316,3,NA,NA,NA,"",15.78333333,NA,2013,312,"12-Nov-13","Kambah Pool",966,"08-Nov-13","Angle Crossing",225.466,19.604,7.194,5.415,94.333,4,"Murrumbidgee",NA,NA,"Kambah Pool",-35.400567,149.014594,"S35°24’02.04”, E149°00’52.54”",-35.40037893,149.0147227,682959.2849,6080670.471,554,229890,28825,29854,"M2G Project Information Document","Kambah","Sample",0.23,37,7,"Low gradient, confined valley",9,29,"Angle Crossing","E1",0.171888247535714,5.54513104728571,4455.252877,37.8670296053571,35.5624690128571,0.649243938892857,709.997275052357,953.400378596429,403580.325839286,0.0479194264035714,0.151653300214286,0.0241732922142857,0.414443224964286,0.753156713464286,104.7629869,0.215415088642857,0.217793204464286,0.302274224428571,0.156881761142857,0.45464787,2299.253274,2292.984892,0.00333398571428571,0.00468917282142857,0,39.6375555596429,38.2265311760714,0.00129852625,0.00294830328571429,0.00710368764285714,0.00296838225,0.00211128642857143,14.13339,297.86661,7.594132,290.272478,21684.47661,8,8,"hK3"
"184","K2013118-202",202,798,"B7","M. peelii","C:\DBImages\Larva\202.tif",10.328,10.7122016,NA,"Alan Couch","",NA,-25.05,13.29,3.23,0.64,"Wild caught Murrumbidgee","10-Feb-14","2013A","B",7,NA,202,2,250,180,"C:\DBImages\O1\O1_0202.jpg",250,1.39,9,250,180,"C:\DBImages\O2\O2D_0007.jpg",1.39,8,"D",7,"A",NA,0.25,"",8.5,"10-Feb-14",14.13,798,"08-Nov-13","Drift net 1","00-Jan-00",202355,202702,347,21.9,21.1,"00-Jan-00",297123,297204,81,"?",TRUE,TRUE,TRUE,"","","8/11/2013 16:50","9/11/2013 8:37","15:47","09-Nov-13","",NA,94849,6323.266667,214,405316,3,NA,NA,NA,"",15.78333333,NA,2013,312,"12-Nov-13","Kambah Pool",966,"08-Nov-13","Angle Crossing",225.466,19.604,7.194,5.415,94.333,4,"Murrumbidgee",NA,NA,"Kambah Pool",-35.400567,149.014594,"S35°24’02.04”, E149°00’52.54”",-35.40037893,149.0147227,682959.2849,6080670.471,554,229890,28825,29854,"M2G Project Information Document","Kambah","Sample",0.23,37,7,"Low gradient, confined valley",9,29,"Angle Crossing","E2",0.138242904,2.67774659211111,5097.352841,35.3393170785185,35.7246412511111,0.448153642444444,1126.57197163333,1132.64341023704,402930.788225926,0.0719457855555556,0.171879140444444,0.0308207130740741,0.455294847703704,3.04808297111111,114.440151622222,0.299810852,0.184016829259259,0.253906231333333,0.253206701185185,0.454741610296296,2187.89076425926,2224.44713914815,0.00589501107407407,0.00784777311111111,0.00433172977777778,40.8298607803704,41.1680264696296,0.00271004125925926,0.00219415533333333,0.00815474885185185,0.00468595585185185,0.00497423922222222,14.13339,297.86661,7.594132,290.272478,21684.47661,8,8,"hK3"
"185","K2013118-202",202,798,"B7","M. peelii","C:\DBImages\Larva\202.tif",10.328,10.7122016,NA,"Alan Couch","",NA,-25.05,13.29,3.23,0.64,"Wild caught Murrumbidgee","10-Feb-14","2013A","B",7,NA,202,2,250,180,"C:\DBImages\O1\O1_0202.jpg",250,1.39,9,250,180,"C:\DBImages\O2\O2D_0007.jpg",1.39,8,"D",7,"A",NA,0.25,"",8.5,"10-Feb-14",14.13,798,"08-Nov-13","Drift net 1","00-Jan-00",202355,202702,347,21.9,21.1,"00-Jan-00",297123,297204,81,"?",TRUE,TRUE,TRUE,"","","8/11/2013 16:50","9/11/2013 8:37","15:47","09-Nov-13","",NA,94849,6323.266667,214,405316,3,NA,NA,NA,"",15.78333333,NA,2013,312,"12-Nov-13","Kambah Pool",966,"08-Nov-13","Angle Crossing",225.466,19.604,7.194,5.415,94.333,4,"Murrumbidgee",NA,NA,"Kambah Pool",-35.400567,149.014594,"S35°24’02.04”, E149°00’52.54”",-35.40037893,149.0147227,682959.2849,6080670.471,554,229890,28825,29854,"M2G Project Information Document","Kambah","Sample",0.23,37,7,"Low gradient, confined valley",9,29,"Angle Crossing","Core",0.23215059935,4.4284196544,5002.4802815,46.7263369825,44.4591314855,1.00478716165,819.148318664,1068.582218135,418688.83326,0.041018580835,0.0523865004,0.02974667395,0.63422387355,5.0412462404,108.6029338025,0.24760320125,0.2237858367,0.28143502005,0.23118615865,0.5204294251,1977.4430407,1935.7309382,0.0014252964,0.00497583855,0.00325850275,23.215925002,25.057027318,0.0006794609,0.00457616935,0.01113363385,0.0053981578,0.00657541875,14.13339,297.86661,7.594132,290.272478,21684.47661,8,8,"hK3"
